"REF_DATE","GEO","DGUID","Storage","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-08","Alberta","2016A000248","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028651","5.4.2","27088.1","","","","1"
"2021-08","Alberta","2016A000248","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028652","5.5.1","19398.0","","","","1"
"2021-08","Alberta","2016A000248","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028653","5.5.2","774.4","","","","1"
"2021-08","Alberta","2016A000248","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028654","5.6.1","-20831.0","","","","1"
"2021-08","Alberta","2016A000248","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028655","5.6.2","-160.3","","","","1"
"2021-08","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028656","6.1.1","973845.0","","","","1"
"2021-08","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028657","6.1.2","39937.4","","","","1"
"2021-08","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028658","6.2.1","1398490.0","","","","1"
"2021-08","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028659","6.2.2","57352.1","","","","1"
"2021-08","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028660","6.3.1","424645.0","","","","1"
"2021-08","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028661","6.3.2","17414.7","","","","1"
"2021-08","British Columbia","2016A000259","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028662","6.4.1","433427.0","","","","1"
"2021-08","British Columbia","2016A000259","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028663","6.4.2","17774.9","","","","1"
"2021-08","British Columbia","2016A000259","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028664","6.5.1","5455.0","","","","1"
"2021-08","British Columbia","2016A000259","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028665","6.5.2","223.7","","","","1"
"2021-08","British Columbia","2016A000259","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028666","6.6.1","-3327.0","","","","1"
"2021-08","British Columbia","2016A000259","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028667","6.6.2","-136.4","","","","1"
"2021-09","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028596","1.1.1","22109888.0","","","","1"
"2021-09","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028597","1.1.2","870750.2","","","","1"
"2021-09","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028598","1.2.1","24543154.0","","","","1"
"2021-09","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028599","1.2.2","967549.9","","","","1"
"2021-09","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028600","1.3.1","2433266.0","","","","1"
"2021-09","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028601","1.3.2","96799.8","","","","1"
"2021-09","Canada","2016A000011124","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028602","1.4.1","2508191.0","","","","1"
"2021-09","Canada","2016A000011124","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028603","1.4.2","98194.4","","","","1"
"2021-09","Canada","2016A000011124","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028604","1.5.1","25700.0","","","","1"
"2021-09","Canada","2016A000011124","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028605","1.5.2","1032.9","","","","1"
"2021-09","Canada","2016A000011124","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028606","1.6.1","-49225.0","","","","1"
"2021-09","Canada","2016A000011124","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028607","1.6.2","-361.8","","","","1"
"2021-09","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028608","2.1.1","402930.0","","","","1"
"2021-09","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028609","2.1.2","15267.0","","","","1"
"2021-09","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028610","2.2.1","419730.0","","","","1"
"2021-09","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028611","2.2.2","15903.6","","","","1"
"2021-09","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028612","2.3.1","16800.0","","","","1"
"2021-09","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028613","2.3.2","636.5","","","","1"
"2021-09","Quebec","2016A000224","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028614","2.4.1","16801.0","","","","1"
"2021-09","Quebec","2016A000224","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028615","2.4.2","636.6","","","","1"
"2021-09","Quebec","2016A000224","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028616","2.5.1","1.0","","","","1"
"2021-09","Quebec","2016A000224","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028617","2.5.2","0.0","","","","1"
"2021-09","Quebec","2016A000224","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028618","2.6.1","0.0","","","","1"
"2021-09","Quebec","2016A000224","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028619","2.6.2","0.0","","","","1"
"2021-09","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028620","3.1.1","7543549.0","","","","1"
"2021-09","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028621","3.1.2","289502.6","","","","1"
"2021-09","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028622","3.2.1","8918201.0","","","","1"
"2021-09","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028623","3.2.2","342837.9","","","","1"
"2021-09","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028624","3.3.1","1374652.0","","","","1"
"2021-09","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028625","3.3.2","53335.4","","","","1"
"2021-09","Ontario","2016A000235","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028626","3.4.1","1387407.0","","","","1"
"2021-09","Ontario","2016A000235","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028627","3.4.2","53335.4","","","","1"
"2021-09","Ontario","2016A000235","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028628","3.5.1","0.0","","","","1"
"2021-09","Ontario","2016A000235","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028629","3.5.2","0.0","","","","1"
"2021-09","Ontario","2016A000235","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028630","3.6.1","-12755.0","","","","1"
"2021-09","Ontario","2016A000235","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028631","3.6.2","0.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028632","4.1.1","698779.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028633","4.1.2","26903.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028634","4.2.1","844338.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028635","4.2.2","32507.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028636","4.3.1","145558.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028637","4.3.2","5604.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028638","4.4.1","145558.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028639","4.4.2","5604.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028640","4.5.1","0.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028641","4.5.2","0.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028642","4.6.1","0.0","","","","1"
"2021-09","Saskatchewan","2016A000247","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028643","4.6.2","0.0","","","","1"
"2021-09","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028644","5.1.1","12066140.0","","","","1"
"2021-09","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028645","5.1.2","481725.5","","","","1"
"2021-09","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028646","5.2.1","12701993.0","","","","1"
"2021-09","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028647","5.2.2","508270.3","","","","1"
"2021-09","Alberta","2016A000248","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028648","5.3.1","635854.0","","","","1"
"2021-09","Alberta","2016A000248","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028649","5.3.2","26544.7","","","","1"
"2021-09","Alberta","2016A000248","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028650","5.4.1","690005.0","","","","1"
"2021-09","Alberta","2016A000248","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028651","5.4.2","27610.6","","","","1"
"2021-09","Alberta","2016A000248","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028652","5.5.1","21135.0","","","","1"
"2021-09","Alberta","2016A000248","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028653","5.5.2","845.7","","","","1"
"2021-09","Alberta","2016A000248","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028654","5.6.1","-33016.0","","","","1"
"2021-09","Alberta","2016A000248","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028655","5.6.2","-220.1","","","","1"
"2021-09","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028656","6.1.1","1398490.0","","","","1"
"2021-09","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028657","6.1.2","57352.1","","","","1"
"2021-09","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028658","6.2.1","1658892.0","","","","1"
"2021-09","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028659","6.2.2","68031.2","","","","1"
"2021-09","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028660","6.3.1","260403.0","","","","1"
"2021-09","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028661","6.3.2","10679.1","","","","1"
"2021-09","British Columbia","2016A000259","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028662","6.4.1","268420.0","","","","1"
"2021-09","British Columbia","2016A000259","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028663","6.4.2","11007.9","","","","1"
"2021-09","British Columbia","2016A000259","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028664","6.5.1","4564.0","","","","1"
"2021-09","British Columbia","2016A000259","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028665","6.5.2","187.2","","","","1"
"2021-09","British Columbia","2016A000259","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028666","6.6.1","-3454.0","","","","1"
"2021-09","British Columbia","2016A000259","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028667","6.6.2","-141.7","","","","1"
"2021-10","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028596","1.1.1","24543154.0","","","","1"
"2021-10","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028597","1.1.2","967549.9","","","","1"
"2021-10","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028598","1.2.1","24972324.0","","","","1"
"2021-10","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028599","1.2.2","985472.7","","","","1"
"2021-10","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028600","1.3.1","429171.0","","","","1"
"2021-10","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028601","1.3.2","17922.8","","","","1"
"2021-10","Canada","2016A000011124","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028602","1.4.1","758860.0","","","","1"
"2021-10","Canada","2016A000011124","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028603","1.4.2","29902.3","","","","1"
